150010;Chips and Splinters;Edward S Sorenson;Feb;2015;http://gutenberg.net.au/ebooks15/1500101h.html
150009;The Duchess of Coolgardie;Euston Leigh;Feb;2015;http://gutenberg.net.au/ebooks15/1500091h.html
150007;Madame Storey;Hulbert Footner;Jan;2015;http://gutenberg.net.au/ebooks15/1500071h.html
150006;The Money Moon;Jeffery Farnol;Jan;2015;http://gutenberg.net.au/ebooks15/1500061h.html
150005;Heritage Perilous;Jeffery Farnol;Jan;2015;http://gutenberg.net.au/ebooks15/1500051h.html
150004;Hands Up;Frederick Niven;Jan;2015;http://gutenberg.net.au/ebooks15/1500041h.html
150001;The Shadows Around Us;Arthur Morrison;Jan;2015;http://gutenberg.net.au/ebooks15/1500011h.html
140344;Fiddle o' Dreams and More;Arthur Morrison;Dec;2014;http://gutenberg.net.au/ebooks14/1403441h.html
140343;Divers Vanities;Arthur Morrison;Jan;2014;http://gutenberg.net.au/ebooks14/1403431h.html
140341;Green Ginger;Arthur Morrison;Jan;2014;http://gutenberg.net.au/ebooks14/1403411h.html
140340;The Parowan Bonanza;B. M. Bower;Dec;2014;http://gutenberg.net.au/ebooks14/1403401h.html
140339;The Flying U Strikes;B. M. Bower;Dec;2014;http://gutenberg.net.au/ebooks14/1403391h.html
140338;Hay-Wire;B. M. Bower;Dec;2014;http://gutenberg.net.au/ebooks14/1403381h.html
140337;Fool's Goal;B. M. Bower;Dec;2014;http://gutenberg.net.au/ebooks14/1403371h.html
140336;Chip of the Flying U;B. M. Bower;Dec;2014;http://gutenberg.net.au/ebooks14/1403361h.html
140335;Fires Burn Blue;Andrew Caldecott;Dec;2014;http://gutenberg.net.au/ebooks14/1403351h.html
140334;Not Exactly Ghosts;Andrew Caldecott;Dec;2014;http://gutenberg.net.au/ebooks14/1403341h.html
140333;The Byzantine Achievement;Robert Byron;Dec;2014;http://gutenberg.net.au/ebooks14/1403331h.html
140332;First Russia Then Tibet;Robert Byron;Dec;2014;http://gutenberg.net.au/ebooks14/1403321h.html
140331;The Station;Robert Byron;Dec;2014;http://gutenberg.net.au/ebooks14/1403311h.html
140330;The Road to Oxiana;Robert Byron;Dec;2014;http://gutenberg.net.au/ebooks14/1403301h.html
140329;Anne of Avonlea;Lucy Maud Montgomery;Dec;2014;http://gutenberg.net.au/ebooks14/1403291h.html
140328;Anne of the Island;Lucy Maud Montgomery;Dec;2014;http://gutenberg.net.au/ebooks14/1403281h.html
140326;Last Post;Ford Madox Ford;Dec;2014;http://gutenberg.net.au/ebooks14/1403261h.html
140325;The Dorrington Deed Box;Arthur Morrison;Dec;2014;http://gutenberg.net.au/ebooks14/1403251h.html
140324;Adventures of Martin Hewitt;Arthur Morrison;Dec;2014;http://gutenberg.net.au/ebooks14/1403241h.html
140323;All This and Heaven Too;Rachel Field;Dec;2014;http://gutenberg.net.au/ebooks14/1403231h.html
140322;Chronicles of Martin Hewitt;Arthur Morrison;Dec;2014;http://gutenberg.net.au/ebooks14/1403221h.html
140321;The Green Eye of Goona;Arthur Morrison;Dec;2014;http://gutenberg.net.au/ebooks14/1403211h.html
140320;The Red Triangle;Arthur Morrison;Dec;2014;http://gutenberg.net.au/ebooks14/1403201h.html
140319;Tales of Swordfish and Tuna;Zane Grey;Dec;2014;http://gutenberg.net.au/ebooks14/1403191h.html
140318;Tales Of Fishing Virgin Seas;Zane Grey;Dec;2014;http://gutenberg.net.au/ebooks14/1403181h.html
140316;Men;Women and Boats, Stephen Crane;Dec;2014;http://gutenberg.net.au/ebooks14/1403161h.html
140315;Last words;Stephen Crane;Dec;2014;http://gutenberg.net.au/ebooks14/1403151h.html
140313;Roping Lions in the Grand Canyon;Zane Grey;Dec;2014;http://gutenberg.net.au/ebooks14/1403131h.html
140312;Whilomville Stories;Stephen Crane;Dec;2014;http://gutenberg.net.au/ebooks14/1403121h.html
140311;Wounds in the Rain;Stephen Crane;Dec;2014;http://gutenberg.net.au/ebooks14/1403111h.html
140310;The O'Ruddy;Stephen Crane and Robert Barr;Dec;2014;http://gutenberg.net.au/ebooks14/1403101h.html
140309;Active Service;Stephen Crane;Dec;2014;http://gutenberg.net.au/ebooks14/1403091h.html
140308;The Third Violet;Stephen Crane;Dec;2014;http://gutenberg.net.au/ebooks14/1403081h.html
140307;The Little Regiment;Stephen Crane;Dec;2014;http://gutenberg.net.au/ebooks14/1403071h.html
140306;Great Battles of the World;Stephen Crane;Dec;2014;http://gutenberg.net.au/ebooks14/1403061h.html
140302;By the Black Deep;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1403021h.html
140301;Flighty Phyllis;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1403011h.html
140300;The Golden Pool;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1403001h.html
140298;The Singing Bone;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402981.html
140297;The Puzzle Lock;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402971.html
140296;The Missing Mortgagee;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402961.html
140295;The Magic Casket;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402951.html
140294;Percival Bland's Proxy;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402941.html
140293;John Thorndyke's Cases;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402931.html
140292;Dr Thorndykes Case-Book;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402921.html
140290;The Land of Gold;Julius M. Price;Nov;2014;http://gutenberg.net.au/ebooks14/1402901h.html
140289;The Unwilling Adventurer;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402891h.html
140288;From a Surgeon's Diary;R. Austin Freeman;Nov;2014;http://gutenberg.net.au/ebooks14/1402881h.html
140286;Knocking Round;John Le Gay Brereton;Nov;2014;http://gutenberg.net.au/ebooks14/1402861h.html
140283;Along the Track;Robert Henderson Croll;Nov;2014;http://gutenberg.net.au/ebooks14/1402831h.html
140279;Wonderful Walks in Victoria;Anonymous;Oct;2014;http://gutenberg.net.au/ebooks14/1402791h.html
140272;The Silver Stream;Fred Merrick White;Oct;2014;http://gutenberg.net.au/ebooks14/1402721h.html
140270;A Message from the Flood;Fred Merrick White;Oct;2014;http://gutenberg.net.au/ebooks14/1402701h.html
140266;The Gaunt Stranger;Edgar Wallace;Oct;2014;http://gutenberg.net.au/ebooks14/1402661h.html
140259;The Pawky Scot;Graham Moffat;Sep;2014;http://gutenberg.net.au/ebooks14/1402591h.html
140256;Shadowed Gold;Alice Fox Parry;Sep;2014;http://gutenberg.net.au/ebooks14/1402561h.html
140255;By Order of the League;Fred Merrick White;Sep;2014;http://gutenberg.net.au/ebooks14/1402551h.html
140254;The Evil That Men Do;M. P. Shiel;Sep;2014;http://gutenberg.net.au/ebooks14/1402541h.html
140252;The Seven Deadly Sins;Marjorie Bowen;Sep;2014;http://gutenberg.net.au/ebooks14/1402521h.html
140251;The Island of Shadows;Fred Merrick White;Sep;2014;http://gutenberg.net.au/ebooks14/1402511h.html
140250;The Path of Progress;Fred Merrick White;Aug;2014;http://gutenberg.net.au/ebooks14/1402501h.html
140249;Ambition's Slave;Fred Merrick White;Aug;2014;http://gutenberg.net.au/ebooks14/1402491h.html
140248;The Better Way;Fred Merrick White;Aug;2014;http://gutenberg.net.au/ebooks14/1402481h.html
140247;Moray the Traitor;Fred Merrick White;Aug;2014;http://gutenberg.net.au/ebooks14/1402471h.html
140246;Aunt Mary;Fred Merrick White;Aug;2014;http://gutenberg.net.au/ebooks14/1402461h.html
140245;The Rajah's Sapphire;M. P. Shiel;Aug;2014;http://gutenberg.net.au/ebooks14/1402451h.html
140244;Nightcap and Plume;Marjorie Bowen;Aug;2014;http://gutenberg.net.au/ebooks14/1402441h.html
140242;Boundless Water;Marjorie Bowen;Aug;2014;http://gutenberg.net.au/ebooks14/1402421h.html
140239;No Way Home;Marjorie Bowen;Jul;2014;http://gutenberg.net.au/ebooks14/1402391h.html
140236;From Man to Man;Olive Schreiner;Jun;2014;http://gutenberg.net.au/ebooks14/1402361h.html
140235;The Two Carnations;Marjorie Bowen;Jun;2014;http://gutenberg.net.au/ebooks14/1402351h.html
140234;Lovers' Knots;Marjorie Bowen;Jun;2014;http://gutenberg.net.au/ebooks14/1402341h.html
140231;Mr. Misfortunate;Marjorie Bowen;Jun;2014;http://gutenberg.net.au/ebooks14/1402311h.html
140230;Some Famous Love Letters;Marjorie Bowen;Jun;2014;http://gutenberg.net.au/ebooks14/1402301h.html
140224;Crowns And Sceptres;Marjorie Bowen;May;2014;http://gutenberg.net.au/ebooks14/1402241h.html
140222;The Man Who Held the Wires;Randolph Bedford;May;2014;http://gutenberg.net.au/ebooks14/1402221h.html
140219;Wax;Ethel Lina White;May;2014;http://gutenberg.net.au/ebooks14/1402191h.html
140218;Cheese;Ethel Lina White;May;2014;http://gutenberg.net.au/ebooks14/1402181h.html
140213;The Sword Decides;Marjorie Bowen;May;2014;http://gutenberg.net.au/ebooks14/1402131h.html
140210;Fear Stalks the Village;Ethel Lina White;May;2014;http://gutenberg.net.au/ebooks14/1402101h.html
140209;Edgar Wallace—Each Way;Robert George Curtis;May;2014;http://gutenberg.net.au/ebooks14/1402091h.html
140205;Honor Bright;Max Brand;May;2014;http://gutenberg.net.au/ebooks14/1402051h.html
140204;Step in the Dark;Ethel Lina White;May;2014;http://gutenberg.net.au/ebooks14/1402041h.html
140203;While She Sleeps;Ethel Lina White;May;2014;http://gutenberg.net.au/ebooks14/1402031h.html
140202;The Wheel Spins;Ethel Lina White;May;2014;http://gutenberg.net.au/ebooks14/1402021h.html
140201;The Price a Woman Pays;Edgar Wallace;May;2014;http://gutenberg.net.au/ebooks14/1402011h.html
140200;The Rake's Progress;Marjorie Bowen;May;2014;http://gutenberg.net.au/ebooks14/1402001h.html
140199;Ancient Rome;Robert Franklin Pennell;May;2014;http://gutenberg.net.au/ebooks14/1401991h.html
140196;The German War;A. Conan Doyle;May;2014;http://gutenberg.net.au/ebooks14/1401961h.html
140194;Scaramouche (UK edition);Rafael Sabatini;May;2014;http://gutenberg.net.au/ebooks14/1401941h.html
140193;The Red Peri;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401931.html
140192;The Planet of Doubt;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401921.html
140191;The New Adam;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401911.html
140190;The Dark Other;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401901.html
140189;The Black Flame;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401891.html
140188;Smothered Seas;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401881.html
140187;Graph;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401871.html
140186;Flight on Titan;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401861.html
140185;Collected Short Fiction;Stanley G. Weinbaum;Apr;2014;http://gutenberg.net.au/ebooks14/1401851.html
140183;The Chobham Affair;Edgar Wallace;Apr;2014;http://gutenberg.net.au/ebooks14/1401831h.html
140181;The King;Max Brand;Apr;2014;http://gutenberg.net.au/ebooks14/1401811h.html
140180;The Black Rider;Max Brand;Apr;2014;http://gutenberg.net.au/ebooks14/1401801h.html
140179;When the Tsar Came;Edgar Wallace;Apr;2014;http://gutenberg.net.au/ebooks14/1401791h.html
140178;The Speed Test;Edgar Wallace;Apr;2014;http://gutenberg.net.au/ebooks14/1401781h.html
140177;Yonder's Henry;Thorne Smith;Apr;2014;http://gutenberg.net.au/ebooks14/1401771h.html
140176;Did She Fall;Thorne Smith;Apr;2014;http://gutenberg.net.au/ebooks14/1401761h.html
140175;Birthday Present;Thorne Smith;Apr;2014;http://gutenberg.net.au/ebooks14/1401751h.html
140174;Biltmore Oswald;Thorne Smith;Apr;2014;http://gutenberg.net.au/ebooks14/1401741h.html
140172;The Girl Who Got There;James Hilton;Apr;2014;http://gutenberg.net.au/ebooks14/1401721h.html
140171;Stories from the History of Rome;Emily Beesly;Apr;2014;http://gutenberg.net.au/ebooks14/1401711h.html
140169;Valley of Vanishing Men;Max Brand;Apr;2014;http://gutenberg.net.au/ebooks14/1401691h.html
140168;Melba: A Biography;Agnes G. Murphy;Apr;2014;http://gutenberg.net.au/ebooks14/1401681h.html
140167;The Roman Traitor;Henry William Herbert;Apr;2014;http://gutenberg.net.au/ebooks14/1401671h.html
140166;John Ovington Returns;Max Brand;Apr;2014;http://gutenberg.net.au/ebooks14/1401661h.html
140165;Margaret of Anjou;Jacob Abbott;Apr;2014;http://gutenberg.net.au/ebooks14/1401651h.html
140163;Phalaenopsis Gloriosa;Edgar Wallace;Apr;2014;http://gutenberg.net.au/ebooks14/1401631h.html
140162;The Vanishing Trick;Malcolm Afford;Apr;2014;http://gutenberg.net.au/ebooks14/1401621h.html
140161;Mignonette;Marjorie Bowen;Apr;2014;http://gutenberg.net.au/ebooks14/1401611h.html
140160;The Bat King;James Hilton;Apr;2014;http://gutenberg.net.au/ebooks14/1401601h.html
140159;Genghis Khan;Jacob Abbott;Apr;2014;http://gutenberg.net.au/ebooks14/1401591h.html
140158;Peter the Great;Jacob Abbott;Apr;2014;http://gutenberg.net.au/ebooks14/1401581h.html
140156;The Lost King;Rafael Sabatini;Apr;2014;http://gutenberg.net.au/ebooks14/1401561h.html
140155;The Dragon of Kao Tsu;Robert Ervin Howard;Apr;2014;http://gutenberg.net.au/ebooks14/1401551h.html
140154;Richard the Third;Jacob Abbott;Apr;2014;http://gutenberg.net.au/ebooks14/1401541h.html
140153;Richard the Second;Jacob Abbott;Apr;2014;http://gutenberg.net.au/ebooks14/1401531h.html
140152;Richard the First;Jacob Abbott;Apr;2014;http://gutenberg.net.au/ebooks14/1401521h.html
140151;Valerius - A Roman Story;John Gibson Lockhart;Apr;2014;http://gutenberg.net.au/ebooks14/1401511h.html
140149;The Soldier from Virginia;Marjorie Bowen;Apr;2014;http://gutenberg.net.au/ebooks14/1401491h.html
140148;The Iblis at Ludd;Talbot Mundy;Apr;2014;http://gutenberg.net.au/ebooks14/1401481h.html
140147;The Satyricon;Titus Petronius Arbiter;Apr;2014;http://gutenberg.net.au/ebooks14/1401471h.html
140146;Salammbo;Gustave Flaubert;Apr;2014;http://gutenberg.net.au/ebooks14/1401461h.html
140145;Quo Vadis;Henryk Sienkiewicz;Apr;2014;http://gutenberg.net.au/ebooks14/1401451h.html
140144;Quintus Claudius;Vol. II, Ernst Eckstein;Mar;2014;http://gutenberg.net.au/ebooks14/1401441h.html
140143;Quintus Claudius;Vol. I, Ernst Eckstein;Mar;2014;http://gutenberg.net.au/ebooks14/1401431h.html
140142;The Luckiest Young Man;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401421h.html
140141;Silanus the Christian;Edwin A. Abbott;Mar;2014;http://gutenberg.net.au/ebooks14/1401411h.html
140138;Neaera—A Tale of Ancient Rome;John W Graham;Mar;2014;http://gutenberg.net.au/ebooks14/1401381h.html
140137;The Battling Pacifist;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401371h.html
140136;The Actor's Romance;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401361h.html
140135;So Evil My Love;Marjorie Bowen;Mar;2014;http://gutenberg.net.au/ebooks14/1401351h.html
140134;The Coroner's Dilemma;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401341h.html
140132;The Martyr of the Catacombs;James de Mille;Mar;2014;http://gutenberg.net.au/ebooks14/1401321h.html
140131;With a Dash;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401311h.html
140128;The Dancing Gentleman;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401281h.html
140127;The Tyrant;Rafael Sabatini;Mar;2014;http://gutenberg.net.au/ebooks14/1401271h.html
140126;The Lion's Brood;Duffield Osborne;Mar;2014;http://gutenberg.net.au/ebooks14/1401261h.html
140125;The Siren of the Madrid;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401251h.html
140124;The Last Days of Pompeii;Edward Bulwer-Lytton;Mar;2014;http://gutenberg.net.au/ebooks14/1401241h.html
140123;The Ninety-Ninth Thread;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401231h.html
140121;The Dumb Gods Speak;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401211h.html
140120;No Questions Asked;E, Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401201h.html
140119;Hypatia;Charles Kingsley;Mar;2014;http://gutenberg.net.au/ebooks14/1401191h.html
140118;The Failure;James Hilton;Mar;2014;http://gutenberg.net.au/ebooks14/1401181h.html
140117;Going;Going, Gone!, E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401171h.html
140116;The Reaping;Rafael Sabatini;Mar;2014;http://gutenberg.net.au/ebooks14/1401161h.html
140115;Sir Adam Disappeared;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401151h.html
140114;Album Leaf;Marjorie Bowen;Mar;2014;http://gutenberg.net.au/ebooks14/1401141h.html
140112;It's a Crazy World;James Hilton;Mar;2014;http://gutenberg.net.au/ebooks14/1401121h.html
140111;The Crook in Crimson;Edgar Wallace;Mar;2014;http://gutenberg.net.au/ebooks14/1401111h.html
140110;The Guv'nor and Other Stories;Edgar Wallace;Mar;2014;http://gutenberg.net.au/ebooks14/1401101h.html
140108;The Inmperfect Crime;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401081h.html
140107;The Lost Ambassador;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401071h.html
140105;In the Strongroom;E. Phillips Oppenheim;Mar;2014;http://gutenberg.net.au/ebooks14/1401051h.html
140104;Drink We Deep;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1401041h.html
140103;Her Birthday;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1401031h.html
140102;When the Armanic Sank;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1401021h.html
140101;The Vampire of Wembley;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1401011h.html
140100;The Suburban Lothario;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1401001h.html
140098;The Spy Who Sold Death;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400981.html
140097;Second Hand Death;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400971.html
140096;Red Finger Spy Poison;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400961.html
140094;Red Finger Meets His Match;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400941.html
140093;Red Finger Death Dealer;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400931.html
140092;Locked in with Death;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400921.html
140091;Envoy of Doom;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400911.html
140090;Death's Toy Shop;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400901.html
140089;Death's Red Finger;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400891.html
140088;Death Rides the Sound;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400881.html
140087;Caged Horror;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400871.html
140086;Venus Mines Incorporated;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400861h.html
140085;The Two Moons of Tranquillia;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400851h.html
140084;Good-bye;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400841h.html
140083;Richard Bruce—Burglar;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400831h.html
140082;My Hollywood Diary;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400821h.html
140081;Lost in Time;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400811h.html
140080;No Escape from Destiny;Arthur Leo Zagat;Feb;2014;http://gutenberg.net.au/ebooks14/1400801h.html
140079;Pyrrhus;Jacob Abbott;Feb;2014;http://gutenberg.net.au/ebooks14/1400791h.html
140075;The Man Who Shot the Favourite;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400751h.html
140074;The Girl who Won at Epsom;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400741h.html
140073;The Derby Favourite;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400731h.html
140071;The Caretaker in Charge;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400711h.html
140070;Blooming Aloes;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400701h.html
140069;A Raid on a Gambling Hell;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400691h.html
140068;Memories and Adventures;A. Conan Doyle;Feb;2014;http://gutenberg.net.au/ebooks14/1400681h.html
140067;The House of the Candles;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400671h.html
140066;The Get-Back;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400661h.html
140065;The Little Dragon of Jade;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400651h.html
140064;Sentry No. 1;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400641h.html
140063;New Guinea;Charles Lyne;Feb;2014;http://gutenberg.net.au/ebooks14/1400631h.html
140062;A Case for Angel Esquire;Edgar Wallace;Feb;2014;http://gutenberg.net.au/ebooks14/1400621h.html
140061;Nero;Jacob Abbott;Feb;2014;http://gutenberg.net.au/ebooks14/1400611h.html
140060;Romulus;Jacob Abbott;Feb;2014;http://gutenberg.net.au/ebooks14/1400601h.html
140059;Cleopatra;Jacob Abbott;Feb;2014;http://gutenberg.net.au/ebooks14/1400591h.html
140058;Darius the Great;Jacob Abbott;Feb;2014;http://gutenberg.net.au/ebooks14/1400581h.html
140057;Cyrus the Great;Jacob Abbott;Feb;2014;http://gutenberg.net.au/ebooks14/1400571h.html
140055;Xerxes;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400551h.html
140054;William the Conqueror;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400541h.html
140053;Queen Elizabeth;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400531h.html
140052;King Alfred of England;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400521h.html
140051;Charles the Second;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400511h.html
140050;Mary Queen of Scots;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400501h.html
140049;Julius Caesar;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400491h.html
140048;Hannibal the Carthaginian;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400481h.html
140047;Charles the First;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400471h.html
140046;Alexander the Great;Jacob Abbott;Jan;2014;http://gutenberg.net.au/ebooks14/1400461h.html
140045;The Art of Thinking;Ernest Dimnet;Jan;2014;http://gutenberg.net.au/ebooks14/1400451h.html
140044;The Three Colonies of Australia;Samuel Sidney;Jan;2014;http://gutenberg.net.au/ebooks14/1400441h.html
140029;The Yellow Box;Edgar Wallace;Jan;2014;http://gutenberg.net.au/ebooks14/1400291h.html
140028;The Bravo of London;Ernest Bramah;Jan;2014;http://gutenberg.net.au/ebooks14/1400281h.html
140027;William by the Grace of God;Marjorie Bowen;Jan;2014;http://gutenberg.net.au/ebooks14/1400271h.html
140025;Stranger from Smallness;Otis Adelbert Kline;Jan;2014;http://gutenberg.net.au/ebooks14/1400251h.html
140024;History of Queensland;Vol. 1, William Coote;Jan;2014;http://gutenberg.net.au/ebooks14/1400241h.html
140022;God Wills It;William Stearns Davis;Jan;2014;http://gutenberg.net.au/ebooks14/1400221h.html
140021;A Victor of Salamis;William Stearns Davis;Jan;2014;http://gutenberg.net.au/ebooks14/1400211h.html
140020;A Friend of Caesar;William Stearns Davis;Jan;2014;http://gutenberg.net.au/ebooks14/1400201h.html
140018;Scholar Gispies;John Buchan;Jan;2014;http://gutenberg.net.au/ebooks14/1400181h.html
140017;Kitchener's Army;Edgar Wallace;Jan;2014;http://gutenberg.net.au/ebooks14/1400171h.html
140016;Grey Weather;John Buchan;Jan;2014;http://gutenberg.net.au/ebooks14/1400161h.html
140015;The Trial of the Seddons;Edgar Wallace;Jan;2014;http://gutenberg.net.au/ebooks14/1400151h.html
140014;The Secret of the Moat Farm;Edgar Wallace;Jan;2014;http://gutenberg.net.au/ebooks14/1400141h.html
140013;The Murder on Yarmouth Sands;Edgar Wallace;Jan;2014;http://gutenberg.net.au/ebooks14/1400131h.html
140012;Herbert Armstrong Poisoner;Edgar Wallace;Jan;2014;http://gutenberg.net.au/ebooks14/1400121h.html
140004;The Lady and the Arsenic;Marjorie Bowen;Jan;2014;http://gutenberg.net.au/ebooks14/1400041h.html
140003;Charlotte Bronte;E. F. Benson;Jan;2014;http://gutenberg.net.au/ebooks14/1400031h.html
140002;John Walters;Sapper;Jan;2014;http://gutenberg.net.au/ebooks14/1400021h.html
140001;Jim Brent;Sapper;Jan;2014;http://gutenberg.net.au/ebooks14/1400011h.html
130701;Through the Magic Door;Arthur Conan Doyle;Dec;2013;http://gutenberg.net.au/ebooks13/1307011h.html
130699;The Duello in France;Arthur Conan Doyle;Dec;2013;http://gutenberg.net.au/ebooks13/1306991h.html
130697;Life on a Greenland Whaler;Arthur Conan Doyle;Dec;2013;http://gutenberg.net.au/ebooks13/1306971h.html
130696;Juvenilia;Arthur Conan Doyle;Dec;2013;http://gutenberg.net.au/ebooks13/1306961h.html
130693;A Lodge in the Wilderness;John Buchan;Dec;2013;http://gutenberg.net.au/ebooks13/1306931h.html
130691;Empress Octavia;Wilhelm Walloth;Dec;2013;http://gutenberg.net.au/ebooks13/1306911h.html
130690;The Broom-Squire;Sabine Baring-Gould;Dec;2013;http://gutenberg.net.au/ebooks13/1306901h.html
130689;The Book of Were-Wolves;Sabine Baring-Gould;Dec;2013;http://gutenberg.net.au/ebooks13/1306891h.html
130688;Perpetua;Sabine Baring-Gould;Dec;2013;http://gutenberg.net.au/ebooks13/1306881h.html
130687;Pabo the Priest;Sabine Baring-Gould;Dec;2013;http://gutenberg.net.au/ebooks13/1306871h.html
130684;In the Roar of the Sea;Sabine Baring-Gould;Dec;2013;http://gutenberg.net.au/ebooks13/1306841h.html
130681;Domitia;Sabine Baring-Gould;Dec;2013;http://gutenberg.net.au/ebooks13/1306811h.html
130678;A Book of Ghosts;Sabine Baring-Gould;Dec;2013;http://gutenberg.net.au/ebooks13/1306781h.html
130677;One Night in Somerset;Edgar Wallace;Dec;2013;http://gutenberg.net.au/ebooks13/1306771h.html
130674;Before Witnesses;Edgar Wallace;Dec;2013;http://gutenberg.net.au/ebooks13/1306741h.html
130673;The Death Room;Edgar Wallace;Dec;2013;http://gutenberg.net.au/ebooks13/1306731h.html
130672;The Mouthpiece;Edgar Wallace;Dec;2013;http://gutenberg.net.au/ebooks13/1306721h.html
